,country,Area
26158,Chile,743532.0
26159,Chile,743532.0
26160,Chile,743532.0
26161,Chile,743532.0
26162,Chile,743532.0
26163,Chile,743532.0
26164,Chile,743532.0
26165,Chile,743532.0
26166,Chile,743532.0
26167,Chile,743532.0
26168,Chile,743532.0
26169,Chile,743532.0
26170,Chile,743532.0
26171,Chile,743532.0
26172,Chile,743532.0
26173,Chile,743532.0
26174,Chile,743532.0
26175,Chile,743532.0
26176,Chile,743532.0
26177,Chile,743532.0
26178,Chile,743532.0
26179,Chile,743532.0
26180,Chile,743532.0
26181,Chile,743532.0
26182,Chile,743532.0
26183,Chile,743532.0
26184,Chile,743532.0
26185,Chile,743532.0
26186,Chile,743532.0
26187,Chile,743532.0
26188,Chile,743532.0
26189,Chile,743532.0
26190,Chile,743532.0
26191,Chile,743532.0
26192,Chile,743532.0
26193,Chile,743532.0
26194,Chile,743532.0
26195,Chile,743532.0
26196,Chile,743532.0
26197,Chile,743532.0
26198,Chile,743532.0
26199,Chile,743532.0
26200,Chile,743532.0
26201,Chile,743532.0
26202,Chile,743532.0
26203,Chile,743532.0
26204,Chile,743532.0
26205,Chile,743532.0
26206,Chile,743532.0
26207,Chile,743532.0
26208,Chile,743532.0
26209,Chile,743532.0
26210,Chile,743532.0
26211,Chile,743532.0
26212,Chile,743532.0
26213,Chile,743532.0
26214,Chile,743532.0
26215,Chile,743532.0
26216,Chile,743532.0
26217,Chile,743532.0
26218,Chile,743532.0
26219,Chile,743532.0
26220,Chile,743532.0
26221,Chile,743532.0
26222,Chile,743532.0
26223,Chile,743532.0
26224,Chile,743532.0
26225,Chile,743532.0
26226,Chile,743532.0
26227,Chile,743532.0
26228,Chile,743532.0
26229,Chile,743532.0
26230,Chile,743532.0
26231,Chile,743532.0
26232,Chile,743532.0
26233,Chile,743532.0
26234,Chile,743532.0
26235,Chile,743532.0
26236,Chile,743532.0
26237,Chile,743532.0
26238,Chile,743532.0
26239,Chile,743532.0
26240,Chile,743532.0
26241,Chile,743532.0
26242,Chile,743532.0
26243,Chile,743532.0
26244,Chile,743532.0
26245,Chile,743532.0
26246,Chile,743532.0
26247,Chile,743532.0
26248,Chile,743532.0
26249,Chile,743532.0
26250,Chile,743532.0
26251,Chile,743532.0
26252,Chile,743532.0
26253,Chile,743532.0
26254,Chile,743532.0
26255,Chile,743532.0
26256,Chile,743532.0
26257,Chile,743532.0
26258,Chile,743532.0
26259,Chile,743532.0
26260,Chile,743532.0
26261,Chile,743532.0
26262,Chile,743532.0
26263,Chile,743532.0
26264,Chile,743532.0
26265,Chile,743532.0
26266,Chile,743532.0
26267,Chile,743532.0
26268,Chile,743532.0
26269,Chile,743532.0
26270,Chile,743532.0
26271,Chile,743532.0
26272,Chile,743532.0
26273,Chile,743532.0
26274,Chile,743532.0
26275,Chile,743532.0
26276,Chile,743532.0
26277,Chile,743532.0
26278,Chile,743532.0
26279,Chile,743532.0
26280,Chile,743532.0
26281,Chile,743532.0
26282,Chile,743532.0
26283,Chile,743532.0
26284,Chile,743532.0
26285,Chile,743532.0
26286,Chile,743532.0
26287,Chile,743532.0
26288,Chile,743532.0
26289,Chile,743532.0
26290,Chile,743532.0
26291,Chile,743532.0
26292,Chile,743532.0
26293,Chile,743532.0
26294,Chile,743532.0
26295,Chile,743532.0
26296,Chile,743532.0
26297,Chile,743532.0
26298,Chile,743532.0
26299,Chile,743532.0
26300,Chile,743532.0
26301,Chile,743532.0
26302,Chile,743532.0
26303,Chile,743532.0
26304,Chile,743532.0
26305,Chile,743532.0
26306,Chile,743532.0
26307,Chile,743532.0
26308,Chile,743532.0
26309,Chile,743532.0
26310,Chile,743532.0
26311,Chile,743532.0
26312,Chile,743532.0
26313,Chile,743532.0
26314,Chile,743532.0
26315,Chile,743532.0
26316,Chile,743532.0
26317,Chile,743532.0
26318,Chile,743532.0
26319,Chile,743532.0
26320,Chile,743532.0
26321,Chile,743532.0
26322,Chile,743532.0
26323,Chile,743532.0
26324,Chile,743532.0
26325,Chile,743532.0
26326,Chile,743532.0
26327,Chile,743532.0
26328,Chile,743532.0
26329,Chile,743532.0
26330,Chile,743532.0
26331,Chile,743532.0
26332,Chile,743532.0
26333,Chile,743532.0
26334,Chile,743532.0
26335,Chile,743532.0
26336,Chile,743532.0
26337,Chile,743532.0
26338,Chile,743532.0
26339,Chile,743532.0
26340,Chile,743532.0
26341,Chile,743532.0
26342,Chile,743532.0
26343,Chile,743532.0
26344,Chile,743532.0
26345,Chile,743532.0
26346,Chile,743532.0
26347,Chile,743532.0
26348,Chile,743532.0
26349,Chile,743532.0
26350,Chile,743532.0
26351,Chile,743532.0
26352,Chile,743532.0
26353,Chile,743532.0
26354,Chile,743532.0
26355,Chile,743532.0
26356,Chile,743532.0
26357,Chile,743532.0
26358,Chile,743532.0
26359,Chile,743532.0
26360,Chile,743532.0
26361,Chile,743532.0
26362,Chile,743532.0
